"EstablishmentID","InspectionID","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","Latitude","Longitude","InspectionDate","Score","Grade","NameSearch","Intersection"
"88197","1309003","ANNIE'S PIZZA"," ","4771 CANE RUN RD","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1847000","-85.8547000","2017-07-31 00:00:00","100","A","ANNIESPIZZA",""
"88197","1347008","ANNIE'S PIZZA"," ","4771 CANE RUN RD","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1847000","-85.8547000","2017-12-21 00:00:00","95","A","ANNIESPIZZA",""
"88208","1266947","BORROMEOS"," ","8607 SMYRNA PKWY","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1237000","-85.6431000","2017-02-20 00:00:00","96","A","BORROMEOS",""
"88208","1305461","BORROMEOS"," ","8607 SMYRNA PKWY","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1237000","-85.6431000","2017-07-18 00:00:00","65","C","BORROMEOS",""
"88208","1306854","BORROMEOS"," ","8607 SMYRNA PKWY","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1237000","-85.6431000","2017-07-24 00:00:00","100","A","BORROMEOS",""
"88208","1348810","BORROMEOS"," ","8607 SMYRNA PKWY","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1237000","-85.6431000","2018-01-04 00:00:00","100","A","BORROMEOS",""
"88211","1282724","HEINE BROTHERS"," ","822 EASTERN PKWY","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2152000","-85.7419000","2017-05-01 00:00:00","93","A","HEINEBROTHERS",""
"88211","1335301","HEINE BROTHERS"," ","822 EASTERN PKWY","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2152000","-85.7419000","2017-11-07 00:00:00","96","A","HEINEBROTHERS",""
"88212","1268996","NUR ISLAMIC SCHOOL"," ","6500 SIX MILE LANE","","LOUISVILLE","KY","40218","SCHOOL CAFETERIA OR FOOD SERVICE","38.1978000","-85.6339000","2017-03-01 00:00:00","99","A","NURISLAMICSCHOOL",""
"88212","1318746","NUR ISLAMIC SCHOOL"," ","6500 SIX MILE LANE","","LOUISVILLE","KY","40218","SCHOOL CAFETERIA OR FOOD SERVICE","38.1978000","-85.6339000","2017-09-05 00:00:00","95","A","NURISLAMICSCHOOL",""
"88212","1356821","NUR ISLAMIC SCHOOL"," ","6500 SIX MILE LANE","","LOUISVILLE","KY","40218","SCHOOL CAFETERIA OR FOOD SERVICE","38.1978000","-85.6339000","2018-02-07 00:00:00","98","A","NURISLAMICSCHOOL",""
"88214","1268848","AUNTIE ANNE'S"," ","5000 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.1500000","-85.3750000","2017-02-24 00:00:00","100","A","AUNTIEANNES",""
"88214","1325075","AUNTIE ANNE'S"," ","5000 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.1500000","-85.3750000","2017-09-29 00:00:00","100","A","AUNTIEANNES",""
"88266","1265348","CAST IRON STEAK HOUSE"," ","6325 RIVER ROAD","","PROSPECT","KY","40059","FOOD SERVICE","38.3279000","-85.6355000","2017-02-09 00:00:00","98","A","CASTIRONSTEAKHOUSE",""
"88269","1306901","BRIGHT BEGINNINGS LEARNING CENTER"," ","2603 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2121000","-85.7966000","2017-07-24 00:00:00","98","A","BRIGHTBEGINNINGSLEARNINGCENTER",""
"88269","1350095","BRIGHT BEGINNINGS LEARNING CENTER"," ","2603 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2121000","-85.7966000","2018-01-09 00:00:00","98","A","BRIGHTBEGINNINGSLEARNINGCENTER",""
"88273","1272185","DAIRY QUEEN"," ","400 FAIRDALE RD","","FAIRDALE","KY","40118","FOOD SERVICE","38.1050000","-85.7586000","2017-03-15 00:00:00","99","A","DAIRYQUEEN",""
"88273","1315053","DAIRY QUEEN"," ","400 FAIRDALE RD","","FAIRDALE","KY","40118","FOOD SERVICE","38.1050000","-85.7586000","2017-08-22 00:00:00","99","A","DAIRYQUEEN",""
"88274","1275729","LULA'S FROZEN YOGURT AND TREATS"," ","1501 BARDSTOWN ROAD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2321000","-85.7087000","2017-03-30 00:00:00","98","A","LULASFROZENYOGURTANDTREATS",""
"88332","1285940","BENDOYA"," ","217 S 5TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2548000","-85.7584000","2017-05-10 00:00:00","91","C","BENDOYA",""
"88332","1289326","BENDOYA"," ","217 S 5TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2548000","-85.7584000","2017-05-17 00:00:00","99","A","BENDOYA",""
"88332","1340889","BENDOYA"," ","217 S 5TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2548000","-85.7584000","2017-11-30 00:00:00","97","A","BENDOYA",""
"88333","1291204","PLEASE AND THANK YOU"," ","800 E MARKET ST","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2532000","-85.7380000","2017-05-19 00:00:00","96","A","PLEASEANDTHANKYOU",""
"88333","1337767","PLEASE AND THANK YOU"," ","800 E MARKET ST","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2532000","-85.7380000","2017-11-15 00:00:00","84","C","PLEASEANDTHANKYOU",""
"88333","1339384","PLEASE AND THANK YOU"," ","800 E MARKET ST","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2532000","-85.7380000","2017-11-21 00:00:00","100","A","PLEASEANDTHANKYOU",""
"88337","1301262","ANSELMO'S"," ","1511 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2319000","-86.7085000","2017-06-28 00:00:00","80","C","ANSELMOS",""
"88337","1302407","ANSELMO'S"," ","1511 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2319000","-86.7085000","2017-07-05 00:00:00","100","A","ANSELMOS",""
"88337","1346456","ANSELMO'S"," ","1511 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2319000","-86.7085000","2017-12-20 00:00:00","95","A","ANSELMOS",""
"88353","1275872","FAMILY DOLLAR #28426"," ","5107 DIXIE HWY","","LOUISVILLE","KY","40216","PRE-PACKAGED RETAIL","38.1675000","-85.8289000","2017-03-31 00:00:00","100","","FAMILYDOLLAR",""
"88440","1271777","DAIRY QUEEN #097"," ","4137 TAYLOR BLVD","","LOUISVILLE","KY","40215","FOOD SERVICE","38.1812000","-85.7830000","2017-03-14 00:00:00","95","A","DAIRYQUEEN",""
"88440","1317440","DAIRY QUEEN #097"," ","4137 TAYLOR BLVD","","LOUISVILLE","KY","40215","FOOD SERVICE","38.1812000","-85.7830000","2017-08-30 00:00:00","98","A","DAIRYQUEEN",""
